component,ruleTypeId,ruleTypeName,entity,attribute,fieldType,label,source
dcorder,PrioritizationDetermination,Prioritization Determination,,country,,,ruleTypeAvailableAttributeXref
dcorder,PrioritizationDetermination,Prioritization Determination,,county,,,ruleTypeAvailableAttributeXref
dcorder,PrioritizationDetermination,Prioritization Determination,,email,,,ruleTypeAvailableAttributeXref
dcorder,PrioritizationDetermination,Prioritization Determination,,firstName,,,ruleTypeAvailableAttributeXref
dcorder,PrioritizationDetermination,Prioritization Determination,,lastName,,,ruleTypeAvailableAttributeXref
dcorder,PrioritizationDetermination,Prioritization Determination,,phone,,,ruleTypeAvailableAttributeXref
dcorder,PrioritizationDetermination,Prioritization Determination,,postalCode,,,ruleTypeAvailableAttributeXref
dcorder,PrioritizationDetermination,Prioritization Determination,,state,,,ruleTypeAvailableAttributeXref
dcorder,FlowthroughSelection,Flowthrough Selection,,address1,,,ruleTypeAvailableAttributeXref
dcorder,FlowthroughSelection,Flowthrough Selection,,address2,,,ruleTypeAvailableAttributeXref
dcorder,FlowthroughSelection,Flowthrough Selection,,address3,,,ruleTypeAvailableAttributeXref
dcorder,FlowthroughSelection,Flowthrough Selection,,city,,,ruleTypeAvailableAttributeXref
dcorder,FlowthroughSelection,Flowthrough Selection,,country,,,ruleTypeAvailableAttributeXref
dcorder,FlowthroughSelection,Flowthrough Selection,,county,,,ruleTypeAvailableAttributeXref
dcorder,FlowthroughSelection,Flowthrough Selection,,email,,,ruleTypeAvailableAttributeXref
dcorder,FlowthroughSelection,Flowthrough Selection,,firstName,,,ruleTypeAvailableAttributeXref
dcorder,FlowthroughSelection,Flowthrough Selection,,lastName,,,ruleTypeAvailableAttributeXref
dcorder,FlowthroughSelection,Flowthrough Selection,,phone,,,ruleTypeAvailableAttributeXref
dcorder,FlowthroughSelection,Flowthrough Selection,,postalCode,,,ruleTypeAvailableAttributeXref
dcorder,FlowthroughSelection,Flowthrough Selection,,state,,,ruleTypeAvailableAttributeXref
dcorder,FlowthroughSelection,Flowthrough Selection,,address1,,,ruleTypeAvailableAttributeXref
dcorder,FlowthroughSelection,Flowthrough Selection,,address2,,,ruleTypeAvailableAttributeXref
dcorder,FlowthroughSelection,Flowthrough Selection,,address3,,,ruleTypeAvailableAttributeXref
dcorder,FlowthroughSelection,Flowthrough Selection,,city,,,ruleTypeAvailableAttributeXref
dcorder,FlowthroughSelection,Flowthrough Selection,,country,,,ruleTypeAvailableAttributeXref
dcorder,FlowthroughSelection,Flowthrough Selection,,county,,,ruleTypeAvailableAttributeXref
dcorder,FlowthroughSelection,Flowthrough Selection,,email,,,ruleTypeAvailableAttributeXref
dcorder,FlowthroughSelection,Flowthrough Selection,,firstName,,,ruleTypeAvailableAttributeXref
dcorder,FlowthroughSelection,Flowthrough Selection,,lastName,,,ruleTypeAvailableAttributeXref
dcorder,FlowthroughSelection,Flowthrough Selection,,phone,,,ruleTypeAvailableAttributeXref
dcorder,FlowthroughSelection,Flowthrough Selection,,postalCode,,,ruleTypeAvailableAttributeXref
dcorder,FlowthroughSelection,Flowthrough Selection,,state,,,ruleTypeAvailableAttributeXref
dcorder,FlowthroughSelection,Flowthrough Selection,,Annotations,,,ruleTypeAvailableAttributeXref
dcorder,FlowthroughSelection,Flowthrough Selection,,AttributeLabels,,,ruleTypeAvailableAttributeXref
dcorder,FlowthroughSelection,Flowthrough Selection,,InheritedLabels,,,ruleTypeAvailableAttributeXref
dcorder,FlowthroughSelection,Flowthrough Selection,,RuleLabels,,,ruleTypeAvailableAttributeXref
dcorder,FlowthroughSelection,Flowthrough Selection,,businessPartnerId,,,ruleTypeAvailableAttributeXref
dcorder,FlowthroughSelection,Flowthrough Selection,,customerOwnedFacility,,,ruleTypeAvailableAttributeXref
dcorder,FlowthroughSelection,Flowthrough Selection,,facilityAddress,,,ruleTypeAvailableAttributeXref
dcorder,FlowthroughSelection,Flowthrough Selection,,facilityId,,,ruleTypeAvailableAttributeXref
dcorder,FlowthroughSelection,Flowthrough Selection,,facilityName,,,ruleTypeAvailableAttributeXref
dcorder,FlowthroughSelection,Flowthrough Selection,,facilityTypeDistribution,,,ruleTypeAvailableAttributeXref
dcorder,FlowthroughSelection,Flowthrough Selection,,facilityTypeStore,,,ruleTypeAvailableAttributeXref
dcorder,FlowthroughSelection,Flowthrough Selection,,groupId,,,ruleTypeAvailableAttributeXref
dcorder,FlowthroughSelection,Flowthrough Selection,,pickupAtStore,,,ruleTypeAvailableAttributeXref
dcorder,FlowthroughSelection,Flowthrough Selection,,shipFromFacility,,,ruleTypeAvailableAttributeXref
dcorder,FlowthroughSelection,Flowthrough Selection,,shipToStore,,,ruleTypeAvailableAttributeXref
dcorder,FlowthroughSelection,Flowthrough Selection,,color,,,ruleTypeAvailableAttributeXref
dcorder,FlowthroughSelection,Flowthrough Selection,,colorSuffix,,,ruleTypeAvailableAttributeXref
dcorder,FlowthroughSelection,Flowthrough Selection,,countryOfOrigin,,,ruleTypeAvailableAttributeXref
dcorder,FlowthroughSelection,Flowthrough Selection,,primaryBarCode,,,ruleTypeAvailableAttributeXref
dcorder,FlowthroughSelection,Flowthrough Selection,,season,,,ruleTypeAvailableAttributeXref
dcorder,FlowthroughSelection,Flowthrough Selection,,seasonYear,,,ruleTypeAvailableAttributeXref
dcorder,FlowthroughSelection,Flowthrough Selection,,secondDimension,,,ruleTypeAvailableAttributeXref
dcorder,FlowthroughSelection,Flowthrough Selection,,sizeCode,,,ruleTypeAvailableAttributeXref
dcorder,FlowthroughSelection,Flowthrough Selection,,sizeDescription,,,ruleTypeAvailableAttributeXref
dcorder,FlowthroughSelection,Flowthrough Selection,,style,,,ruleTypeAvailableAttributeXref
dcorder,FlowthroughSelection,Flowthrough Selection,,styleSuffix,,,ruleTypeAvailableAttributeXref
dcorder,FlowthroughSelection,Flowthrough Selection,,vendorId,,,ruleTypeAvailableAttributeXref
dcorder,FlowthroughSelection,Flowthrough Selection,,billToAddress,,,ruleTypeAvailableAttributeXref
dcorder,FlowthroughSelection,Flowthrough Selection,,createdTimestamp,,,ruleTypeAvailableAttributeXref
dcorder,FlowthroughSelection,Flowthrough Selection,,customerId,,,ruleTypeAvailableAttributeXref
dcorder,FlowthroughSelection,Flowthrough Selection,,deliveryEndDateTime,,,ruleTypeAvailableAttributeXref
dcorder,FlowthroughSelection,Flowthrough Selection,,deliveryStartDateTime,,,ruleTypeAvailableAttributeXref
dcorder,FlowthroughSelection,Flowthrough Selection,,designatedShipmentId,,,ruleTypeAvailableAttributeXref
dcorder,FlowthroughSelection,Flowthrough Selection,,designatedShipViaId,,,ruleTypeAvailableAttributeXref
dcorder,FlowthroughSelection,Flowthrough Selection,,designatedStaticRouteId,,,ruleTypeAvailableAttributeXref
dcorder,FlowthroughSelection,Flowthrough Selection,,destinationAddress,,,ruleTypeAvailableAttributeXref
dcorder,FlowthroughSelection,Flowthrough Selection,,destinationFacilityId,,,ruleTypeAvailableAttributeXref
dcorder,FlowthroughSelection,Flowthrough Selection,,entityLabels,,,ruleTypeAvailableAttributeXref
dcorder,FlowthroughSelection,Flowthrough Selection,,facility,,,ruleTypeAvailableAttributeXref
dcorder,FlowthroughSelection,Flowthrough Selection,,orderId,,,ruleTypeAvailableAttributeXref
dcorder,FlowthroughSelection,Flowthrough Selection,,orderLineList,,,ruleTypeAvailableAttributeXref
dcorder,FlowthroughSelection,Flowthrough Selection,,orderNoteList,,,ruleTypeAvailableAttributeXref
dcorder,FlowthroughSelection,Flowthrough Selection,,orderType,,,ruleTypeAvailableAttributeXref
dcorder,FlowthroughSelection,Flowthrough Selection,,originAddress,,,ruleTypeAvailableAttributeXref
dcorder,FlowthroughSelection,Flowthrough Selection,,originFacilityId,,,ruleTypeAvailableAttributeXref
dcorder,FlowthroughSelection,Flowthrough Selection,,pickupEndDateTime,,,ruleTypeAvailableAttributeXref
dcorder,FlowthroughSelection,Flowthrough Selection,,pickupStartDateTime,,,ruleTypeAvailableAttributeXref
dcorder,FlowthroughSelection,Flowthrough Selection,,pipelineId,,,ruleTypeAvailableAttributeXref
dcorder,FlowthroughSelection,Flowthrough Selection,,priority,,,ruleTypeAvailableAttributeXref
dcorder,FlowthroughSelection,Flowthrough Selection,,residentialDestination,,,ruleTypeAvailableAttributeXref
dcorder,FlowthroughSelection,Flowthrough Selection,,singleLineOrder,,,ruleTypeAvailableAttributeXref
dcorder,FlowthroughSelection,Flowthrough Selection,,singleUnitOrder,,,ruleTypeAvailableAttributeXref
dcorder,FlowthroughSelection,Flowthrough Selection,,allocationSourceId,,,ruleTypeAvailableAttributeXref
dcorder,FlowthroughSelection,Flowthrough Selection,,allocationSourceTypeId,,,ruleTypeAvailableAttributeXref
dcorder,FlowthroughSelection,Flowthrough Selection,,assignedShipmentId,,,ruleTypeAvailableAttributeXref
dcorder,FlowthroughSelection,Flowthrough Selection,,assignedShipViaId,,,ruleTypeAvailableAttributeXref
dcorder,FlowthroughSelection,Flowthrough Selection,,assignedStaticRouteId,,,ruleTypeAvailableAttributeXref
dcorder,FlowthroughSelection,Flowthrough Selection,,assignedStopId,,,ruleTypeAvailableAttributeXref
dcorder,FlowthroughSelection,Flowthrough Selection,,batchNumber,,,ruleTypeAvailableAttributeXref
dcorder,FlowthroughSelection,Flowthrough Selection,,climateControlId,,,ruleTypeAvailableAttributeXref
dcorder,FlowthroughSelection,Flowthrough Selection,,commodityCodeId,,,ruleTypeAvailableAttributeXref
dcorder,FlowthroughSelection,Flowthrough Selection,,countryOfOriginId,,,ruleTypeAvailableAttributeXref
dcorder,FlowthroughSelection,Flowthrough Selection,,createdTimestamp,,,ruleTypeAvailableAttributeXref
dcorder,FlowthroughSelection,Flowthrough Selection,,customerItemNumber,,,ruleTypeAvailableAttributeXref
dcorder,FlowthroughSelection,Flowthrough Selection,,deliveryEndDateTime,,,ruleTypeAvailableAttributeXref
dcorder,FlowthroughSelection,Flowthrough Selection,,deliveryStartDateTime,,,ruleTypeAvailableAttributeXref
dcorder,FlowthroughSelection,Flowthrough Selection,,designatedShipmentId,,,ruleTypeAvailableAttributeXref
dcorder,FlowthroughSelection,Flowthrough Selection,,designatedShipViaId,,,ruleTypeAvailableAttributeXref
dcorder,FlowthroughSelection,Flowthrough Selection,,designatedStaticRouteId,,,ruleTypeAvailableAttributeXref
dcorder,FlowthroughSelection,Flowthrough Selection,,designatedStopId,,,ruleTypeAvailableAttributeXref
dcorder,FlowthroughSelection,Flowthrough Selection,,designatedStopSequenceNumber,,,ruleTypeAvailableAttributeXref
dcorder,FlowthroughSelection,Flowthrough Selection,,entityLabels,,,ruleTypeAvailableAttributeXref
dcorder,FlowthroughSelection,Flowthrough Selection,,fullOlpnShort,,,ruleTypeAvailableAttributeXref
dcorder,FlowthroughSelection,Flowthrough Selection,,hazardousMaterial,,,ruleTypeAvailableAttributeXref
dcorder,FlowthroughSelection,Flowthrough Selection,,hotOrder,,,ruleTypeAvailableAttributeXref
dcorder,FlowthroughSelection,Flowthrough Selection,,inventoryTypeId,,,ruleTypeAvailableAttributeXref
dcorder,FlowthroughSelection,Flowthrough Selection,,itemData,,,ruleTypeAvailableAttributeXref
dcorder,FlowthroughSelection,Flowthrough Selection,,itemId,,,ruleTypeAvailableAttributeXref
dcorder,FlowthroughSelection,Flowthrough Selection,,merchandizeGroupId,,,ruleTypeAvailableAttributeXref
dcorder,FlowthroughSelection,Flowthrough Selection,,merchandizeTypeId,,,ruleTypeAvailableAttributeXref
dcorder,FlowthroughSelection,Flowthrough Selection,,orderId,,,ruleTypeAvailableAttributeXref
dcorder,FlowthroughSelection,Flowthrough Selection,,orderLineNoteList,,,ruleTypeAvailableAttributeXref
dcorder,FlowthroughSelection,Flowthrough Selection,,originalOrderId,,,ruleTypeAvailableAttributeXref
dcorder,FlowthroughSelection,Flowthrough Selection,,originalOrderPlanningRunId,,,ruleTypeAvailableAttributeXref
dcorder,FlowthroughSelection,Flowthrough Selection,,originalPickLocationId,,,ruleTypeAvailableAttributeXref
dcorder,FlowthroughSelection,Flowthrough Selection,,pickupEndDateTime,,,ruleTypeAvailableAttributeXref
dcorder,FlowthroughSelection,Flowthrough Selection,,pickupStartDateTime,,,ruleTypeAvailableAttributeXref
dcorder,FlowthroughSelection,Flowthrough Selection,,pipelineStatus,,,ruleTypeAvailableAttributeXref
dcorder,FlowthroughSelection,Flowthrough Selection,,priority,,,ruleTypeAvailableAttributeXref
dcorder,FlowthroughSelection,Flowthrough Selection,,productClassId,,,ruleTypeAvailableAttributeXref
dcorder,FlowthroughSelection,Flowthrough Selection,,productStatusId,,,ruleTypeAvailableAttributeXref
dcorder,FlowthroughSelection,Flowthrough Selection,,requiredShelfDays,,,ruleTypeAvailableAttributeXref
dcorder,FlowthroughSelection,Flowthrough Selection,,resourceGroupId,,,ruleTypeAvailableAttributeXref
dcorder,FlowthroughSelection,Flowthrough Selection,,shortageLine,,,ruleTypeAvailableAttributeXref
dcorder,FlowthroughSelection,Flowthrough Selection,,shortedOlpnId,,,ruleTypeAvailableAttributeXref
dcorder,FlowthroughSelection,Flowthrough Selection,,storeDepartment,,,ruleTypeAvailableAttributeXref
dcorder,FlowthroughSelection,Flowthrough Selection,,workResourceId,,,ruleTypeAvailableAttributeXref
dcorder,FlowthroughSelection,Flowthrough Selection,,noteCodeId,,,ruleTypeAvailableAttributeXref
dcorder,FlowthroughSelection,Flowthrough Selection,,noteText,,,ruleTypeAvailableAttributeXref
dcorder,FlowthroughSelection,Flowthrough Selection,,noteTypeId,,,ruleTypeAvailableAttributeXref
dcorder,FlowthroughSelection,Flowthrough Selection,,noteCodeId,,,ruleTypeAvailableAttributeXref
dcorder,FlowthroughSelection,Flowthrough Selection,,noteText,,,ruleTypeAvailableAttributeXref
dcorder,FlowthroughSelection,Flowthrough Selection,,noteTypeId,,,ruleTypeAvailableAttributeXref
dcorder,FlowthroughSelection,Flowthrough Selection,,address1,,,ruleTypeAvailableAttributeXref
dcorder,FlowthroughSelection,Flowthrough Selection,,address2,,,ruleTypeAvailableAttributeXref
dcorder,FlowthroughSelection,Flowthrough Selection,,address3,,,ruleTypeAvailableAttributeXref
dcorder,FlowthroughSelection,Flowthrough Selection,,city,,,ruleTypeAvailableAttributeXref
dcorder,FlowthroughSelection,Flowthrough Selection,,country,,,ruleTypeAvailableAttributeXref
dcorder,FlowthroughSelection,Flowthrough Selection,,county,,,ruleTypeAvailableAttributeXref
dcorder,FlowthroughSelection,Flowthrough Selection,,email,,,ruleTypeAvailableAttributeXref
dcorder,FlowthroughSelection,Flowthrough Selection,,firstName,,,ruleTypeAvailableAttributeXref
dcorder,FlowthroughSelection,Flowthrough Selection,,lastName,,,ruleTypeAvailableAttributeXref
dcorder,FlowthroughSelection,Flowthrough Selection,,phone,,,ruleTypeAvailableAttributeXref
dcorder,FlowthroughSelection,Flowthrough Selection,,postalCode,,,ruleTypeAvailableAttributeXref
dcorder,FlowthroughSelection,Flowthrough Selection,,state,,,ruleTypeAvailableAttributeXref
dcorder,Selection,Selection,,city,,,ruleTypeAvailableAttributeXref
dcorder,Selection,Selection,,country,,,ruleTypeAvailableAttributeXref
dcorder,Selection,Selection,,county,,,ruleTypeAvailableAttributeXref
dcorder,Selection,Selection,,postalCode,,,ruleTypeAvailableAttributeXref
dcorder,Selection,Selection,,state,,,ruleTypeAvailableAttributeXref
dcorder,Selection,Selection,,city,,,ruleTypeAvailableAttributeXref
dcorder,Selection,Selection,,country,,,ruleTypeAvailableAttributeXref
dcorder,Selection,Selection,,county,,,ruleTypeAvailableAttributeXref
dcorder,Selection,Selection,,postalCode,,,ruleTypeAvailableAttributeXref
dcorder,Selection,Selection,,state,,,ruleTypeAvailableAttributeXref
dcorder,Selection,Selection,,Annotations,,,ruleTypeAvailableAttributeXref
dcorder,Selection,Selection,,AttributeLabels,,,ruleTypeAvailableAttributeXref
